"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","VIP"
15839,1.175,975.66022,"no MS2: DGDG O-10:0_28:5","EtherDGDG",1.66960214850194
17040,1.222,1106.00024,"no MS2: SM 61:0;2O","SM",1.66802067938207
15219,1.16,919.87695,"Unknown","null",1.66699084056346
16186,1.107,1010.43689,"Unknown","null",1.66561356225891
15563,1.347,950.23792,"Unknown","null",1.66405551409595
17442,1.106,1166.12488,"no MS2: TG 8:0_26:0_38:0","TG",1.66335013356746
12584,1.151,765.93231,"Unknown","null",1.66242803692099
17508,1.131,1176.47339,"Unknown","null",1.66214123673349
17027,1.219,1104.41602,"Unknown","null",1.65776334681057
16052,1.183,996.4231,"Unknown","null",1.65761567040398
16534,1.338,1044.95007,"no MS2: DG 22:0_44:9","DG",1.65736698701656
14210,1.232,850.98596,"Unknown","null",1.65635791073876
12165,1.098,741.91577,"Unknown","null",1.65570829996679
3452,7.095,280.95984,"Unknown","null",1.65510418491406
14816,1.14,890.61353,"no MS2: PI-Cer 41:3;3O","PI_Cer",1.65305159668889
15354,1.195,931.13477,"Unknown","null",1.6502176520148
16190,1.104,1010.69232,"no MS2: SQDG 21:2_26:4","SQDG",1.64998724861102
12532,1.149,762.72614,"no MS2: DG O-18:0_28:3","EtherDG",1.649855466612
17293,1.13,1142.4458,"Unknown","null",1.64844958848171
15989,1.212,989.41949,"Unknown","null",1.64824835576743
12786,1.063,776.79114,"no MS2: Cer 9:0;2O/42:1","Cer_NDS",1.64748351458807
17646,1.346,1198.04871,"no MS2: SM 68:3;2O","SM",1.64706693346088
17260,1.108,1137.44775,"Unknown","null",1.64624124900249
