"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","FC","log2FC","p_value","FDR","VIP"
9550,13.968,873.7832,"low score: SM 46:0;O2|SM 24:0;O2/22:0","SM",1.00773897874894,0.0111220050781498,0.826150837687362,0.86631094785272,0.174628521781608
9581,14.162,874.79626,"TG 52:3|TG 16:0_18:1_18:2","TG",1.01448781117628,0.0207515315695055,0.474290344881337,0.680103823295249,0.202916688534755
9586,14.151,875.19232,"Unknown","null",1.05843953754878,0.0819388589818573,0.471385117230127,0.680103823295249,0.635582031739735
9595,13.793,875.71216,"TG 52:5|TG 16:1_18:2_18:2","TG",1.00327803845082,0.00472147544879675,0.941593418642192,0.954232256476316,0.209864100781351
9600,14.162,875.79828,"RIKEN P-VS1 ID-14347 from Mouse_Muscle_WT_CTX3_Ctr","Unknown",1.01458331407414,0.020887339088052,0.503574174916113,0.704071300114195,0.236270674943888
9615,9.771,876.57092,"low score: PI 36:4","PI",0.926977939268231,-0.109393089679529,0.0828092355716478,0.282692869165982,0.783539774399563
9627,14.161,876.79846,"TG 52:2|TG 16:0_18:1_18:1","TG",1.01684355589778,0.0240977337756298,0.702421960193628,0.78567197029065,0.607342442448337
9628,14.387,876.81006,"TG 52:2|TG 16:0_18:1_18:1","TG",1.05419232815853,0.0761380980642379,0.15391210390432,0.39291758998636,0.742687925533577
9655,13.968,877.73346,"TG 52:4|TG 16:0_18:2_18:2","TG",0.95637793527352,-0.0643472490689767,0.0506280018654374,0.201179691623186,0.57970823361788
9656,14.162,877.79724,"RIKEN P-VS1 ID-14438 from Mouse_Plasma_WT_N_Ctr","Unknown",0.961203871937469,-0.0570856349196518,0.385105244865203,0.617604636544548,1.16739381915078
9657,14.387,877.81281,"RIKEN P-VS1 ID-14438 from Mouse_Plasma_WT_N_Ctr","Unknown",1.05840587447195,0.0818929741442176,0.243585744273859,0.491493284475519,0.97287104569518
9660,14.448,877.87799,"Unknown","null",0.938104073739209,-0.0921801099521886,0.639053166273287,0.753883032088018,0.792037967911045
9683,13.968,878.73462,"RIKEN P-VS1 ID-14482 from Mouse_Heart_WT_N_F1EPA","Unknown",0.925606114849684,-0.111529699506161,0.00801636300619169,0.0774025650207008,0.923629262839923
9684,14.384,878.81219,"TG 52:1|TG 16:0_18:0_18:1","TG",1.03991644665687,0.0564676179469465,0.562541989870099,0.714038491905603,1.35555573162709
9712,13.968,879.73584,"TG 52:3|TG 16:1_18:1_18:1","TG",0.811420376638575,-0.301478562485766,0.000314347958079333,0.0252797733683468,2.14924709788276
9714,14.167,879.74597,"TG 52:3|TG 16:1_18:1_18:1","TG",0.988786324545228,-0.0162693047672597,0.580507414902073,0.725847193891586,0.173648933526991
9729,14.167,880.74762,"low score: Cer 58:9;O2|Cer 30:3;O2/28:6","Cer_NS",0.964977928904745,-0.0514321496297683,0.091335416037842,0.282692869165982,0.63574529738419
9756,14.387,881.76331,"TG 52:2|TG 18:0_16:1_18:1","TG",1.01294636081553,0.0185577802256205,0.594723625627959,0.730107865608307,0.498804234341865
9781,14.387,882.76477,"low score: Cer 58:8;O2|Cer 20:3;O2/38:5","Cer_NS",0.989902526102924,-0.0146416222519328,0.738728381194748,0.810976583639057,0.993616225571452
10038,13.817,896.7774,"TG 54:6|TG 18:1_18:2_18:3","TG",0.93084710836119,-0.103383870307287,0.532236274369601,0.714038491905603,0.435114323863237
