"Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","VIP"
7444,1.443,429.00388,"Unknown","null",1.87479742583533
5540,2.5,314.92554,"Unknown","null",1.87450339026783
10944,1.666,850.56335,"no MS2: PC O-18:1_20:6;O","EtherOxPC",1.87051564566822
1673,3.456,169.84883,"Unknown","null",1.86949192229854
5216,1.137,299.96594,"Unknown","null",1.86613380417378
2598,6.149,200.05717,"Unknown","null",1.86285962710063
9063,1.079,541.05426,"Unknown","null",1.86266377638499
4476,1.037,266.82565,"Unknown","null",1.86249023431755
10912,5.403,835.52942,"no MS2: PI 8:0_26:1","PI",1.86132401813197
11146,0.857,961.60315,"no MS2: SMGDG O-17:1_28:7","EtherSMGDG",1.86073713000333
2609,3.219,201.0374,"Unknown","null",1.85975743563158
8596,3.625,506.26736,"Unknown","null",1.85872286761864
9940,1.365,631.23944,"no MS2: PI 2:0_18:5","PI",1.85802505352298
5476,3.521,311.69534,"Unknown","null",1.85767005920324
10611,4.68,747.56635,"no MS2: SM 8:0;2O/26:1","SM",1.85651909654915
5447,6.351,309.99988,"Unknown","null",1.85623615833145
5097,5.63,295.13705,"Unknown","null",1.85535786234106
6470,1.303,364.01593,"Unknown","null",1.85102508288962
10332,4.836,687.54272,"no MS2: PE-Cer 12:0;2O/24:1","PE_Cer",1.85037579006894
6258,4.497,351.16336,"Unknown","null",1.84884225390017
8981,1.413,534.14484,"Unknown","null",1.8449783666968
6038,1.122,340.01892,"Unknown","null",1.8447786662628
11024,4.702,888.5343,"no MS2: PC 16:0_20:5;4O","OxPC",1.84361082838373
3709,2.488,238.07536,"Unknown","null",1.84313324127736
4635,4.241,273.91013,"Unknown","null",1.84273666341777
6598,1.313,373.19592,"Unknown","null",1.84230711822661
