"Dataset","Analysis","Alignment_ID","Average_Rt","Average_Mz","Metabolite_name","Ontology","FC","log2FC","p_value","FDR","VIP"
"Lip_Pos","paired",7849,9.069,798.53033,"no MS2: PC O-39:10|PC O-24:6_15:4","EtherPC",0.724283828539926,-0.465372931025728,0.000100608225785062,0.00113303952082951,1.33449007234897
"Lip_Pos","paired",9302,9.405,860.57367,"no MS2: TG 46:8;O4|TG 8:0_16:3_22:5;O4","OxTG",0.619724578141794,-0.690300908472098,0.000101064899975791,0.00113303952082951,1.60644734565813
"Lip_Pos","paired",6784,8.605,755.55597,"SM 37:4;O3","SM",0.901219028523151,-0.150050319633856,0.000107872147235133,0.00119293904001206,0.799772994388183
"Lip_Pos","paired",7853,8.395,798.56384,"LPS 38:4","LPS",0.771625651854909,-0.374026989876814,0.000109435763677889,0.00119937671044287,0.988890152752502
"Lip_Pos","paired",9623,11.745,876.68518,"PC O-44:6|PC O-28:5_16:1","EtherPC",0.585771930384903,-0.771589032541961,0.000110296689860901,0.00120341566973233,1.71638655063774
"Lip_Pos","paired",10501,14.292,919.77258,"TG 55:4|TG 19:0_17:1_19:3","TG",0.733091402511204,-0.447935008767411,0.000113660884688308,0.00122914691229303,1.25046310126271
"Lip_Pos","paired",7506,8.664,785.58044,"RIKEN P-VS1 ID-10653 from Mouse_Aorta_WT_N_Ctr","Unknown",0.754961904811402,-0.405524246643388,0.000116558137939604,0.00125492550275062,1.14696245233666
"Lip_Pos","paired",10570,14.472,923.74835,"TG O-57:9|TG O-15:1_21:4_21:4","EtherTG",0.842391370506403,-0.247437437478368,0.000122898553859003,0.00131163347437294,0.876514834200867
"Lip_Pos","paired",9476,8.829,870.60022,"no MS2: PC 43:9|PC 19:3_24:6","PC",0.475966932713357,-1.07106674754653,0.000126356203950171,0.00134267201067051,2.26451249081534
"Lip_Pos","paired",12155,9.001,1171.33325,"RIKEN P-VS1 ID-18657 from Mouse_Lung_WT_N_F1","Unknown",0.87047997336192,-0.200116987894152,0.0001327294428057,0.00139823602679798,0.76685954799207
"Lip_Pos","paired",1509,7.006,362.30328,"NAE 21:4","NAE",0.780795387473168,-0.356983564641842,0.000133425602640548,0.00139953722254721,1.14706419637752
"Lip_Pos","paired",11794,8.772,1077.34155,"no MS2: RIKEN P-VS1 ID-18209 from Mouse_Aorta_ApoEKO_N_F1DHA","Unknown",0.640335231471346,-0.643100705147848,0.000137488439794296,0.00143599037118487,1.49138849718943
"Lip_Pos","paired",6689,9.762,749.51117,"DG 45:12","DG",0.854464066580989,-0.226908272448146,0.00013906928302483,0.00144632054345823,0.96700769806944
"Lip_Pos","paired",7813,9.041,796.52844,"PE O-42:11","EtherPE",0.86691910227777,-0.20603072218768,0.00016370450666425,0.00165328022432821,0.839911762711289
"Lip_Pos","paired",7482,9.069,784.59204,"PC 36:3|PC 18:1_18:2","PC",0.76380673263867,-0.38872045811414,0.000166056758564009,0.00166328982758376,1.12637420076254
"Lip_Pos","paired",13101,9.019,1539.11743,"RIKEN P-VS1 ID-20530 from Mouse_Liver_fads2KO_N_Ctr","Unknown",0.790031000016612,-0.340018830594119,0.00016564186501681,0.00166328982758376,1.01852384980589
"Lip_Pos","paired",12941,8.772,1429.13086,"low score: RIKEN P-VS1 ID-19867 from Mouse_AdrenalGlands_WT_N_Ctr","Unknown",0.673959879138192,-0.569265384624437,0.000167923001840261,0.00167511761835755,1.45677735795219
"Lip_Pos","paired",3396,9.301,520.50684,"no MS2: Cer 34:1;O2|Cer 21:1;O2/13:0","Cer_NS",0.745545625303017,-0.423631450783397,0.000169232563167497,0.00168131863569659,1.32585858533398
"Lip_Pos","paired",9984,9.774,894.56458,"no MS2: RIKEN P-VS1 ID-14983 from Mouse_Heart_WT_N_F1AA","Unknown",0.875718558476184,-0.19146080899937,0.000171876287273326,0.00170067063196765,0.913560322524079
"Lip_Pos","paired",8574,9.562,828.60889,"AHexCer 43:6;O3|AHexCer (O-14:1)29:5;O3","AHexCer",0.62312154452705,-0.682414495709546,0.000173088441029762,0.00170575866885781,1.38502291222819
"Lip_Pos","paired",7019,8.623,764.54443,"PC O-36:6|PC O-14:0_22:6","EtherPC",0.883718326043319,-0.17834149266448,0.000177702203197698,0.0017372167384607,0.75925019303336
"Lip_Pos","paired",10207,13.991,903.74573,"TG 54:5|TG 18:1_18:2_18:2","TG",0.87084914330978,-0.199505271641431,0.000177601523585503,0.0017372167384607,0.776056461186555
"Lip_Pos","paired",3852,9.324,560.50049,"low score: Cer 34:1;O2|Cer 15:1;O2/19:0","Cer_NS",0.800023727397936,-0.321885306272728,0.000186433207860761,0.00180810619052262,1.23257212768725
"Lip_Pos","paired",6180,8.581,716.57739,"no MS2: TG 37:1;O3|TG 8:0_11:1_18:0;O3","OxTG",0.80731671934524,-0.308793324993037,0.000193923045426983,0.00186593670481711,0.995632553126228
"Lip_Pos","paired",13096,9.019,1538.11401,"RIKEN P-VS1 ID-20518 from Mouse_Brain_fads2KO_N_Ctr","Unknown",0.796315211345946,-0.328588478403038,0.00019470775381823,0.00186614019737943,0.998280182354127
"Lip_Pos","paired",10480,13.811,918.70703,"low score: TG 55:10;O|TG 16:0_22:6_17:4;O","OxTG",0.620579155914123,-0.688312854618129,0.000197682944088464,0.00187991095467785,1.72636321672336
"Lip_Pos","paired",5833,9.441,694.51532,"low score: CerP 40:5;O2|CerP 12:1;O2/28:4","CerP",0.789387770165862,-0.341193926882262,0.000209625541284372,0.00197808811930118,1.04244101917105
"Lip_Pos","paired",10433,13.662,915.68628,"TG O-57:13|TG O-15:3_21:5_21:5","EtherTG",0.672331326589876,-0.572755722853309,0.000219963861302773,0.00205973822614551,1.38139672485227
"Lip_Pos","paired",8677,10.492,833.65222,"SM 42:3;O2","SM",0.849947815850333,-0.234553827901784,0.000222990187449042,0.00208010693941014,0.825157322966194
"Lip_Pos","paired",2271,7.018,424.28174,"low score: LPE P-15:0","EtherLPE",0.76111007882711,-0.39382297007691,0.000231974119125377,0.00213941414016008,1.1538920635042
"Lip_Pos","paired",8313,9.415,816.58893,"PC O-40:8|PC O-22:3_18:5","EtherPC",0.819500948345918,-0.287182476040773,0.000231808898709264,0.00213941414016008,0.966037542588242
"Lip_Pos","paired",9258,9.383,858.56079,"low score: DGGA 40:8|DGGA 20:4_20:4","DGGA",0.774674122365331,-0.368338546977345,0.000245553217006479,0.00225613557279637,1.12608263199386
"Lip_Pos","paired",7835,9.061,797.5329,"low score: RIKEN P-VS1 ID-11175 from Cell_HeLa_WT_N_Ctr","Unknown",0.832427711406375,-0.264603101891126,0.000250070168633994,0.00228903180577334,0.980634901255669
"Lip_Pos","paired",4343,8.452,595.49365,"no MS2: NAGly 33:3;O2|NAGly 11:0;O(FA 22:2)","NAGly",0.75073825047206,-0.413618104017143,0.000257967610224491,0.00234376520218832,1.0977464568954
"Lip_Pos","paired",8878,9.31,840.58813,"AHexCer 44:8;O2|AHexCer (O-17:2)27:6;O2","AHexCer",0.723429057793525,-0.467076547359973,0.000257057644349682,0.00234376520218832,1.19696297784855
"Lip_Pos","paired",3629,8.354,540.47333,"low score: Cer 36:5;O2|Cer 12:1;O2/24:4","Cer_NS",0.789052913866097,-0.341806044315899,0.000273798034971746,0.0024559829746236,0.987784580859285
"Lip_Pos","paired",5379,8.356,664.46857,"HexCer 32:4;O3","HexCer_HDS",0.864184001433393,-0.210589572205901,0.000274338523761147,0.0024559829746236,0.801154166490251
"Lip_Pos","paired",6337,8.773,727.56439,"SM 36:3;O2|SM 17:0;O2/19:3","SM",0.862017938366201,-0.214210203156881,0.000279331438808176,0.00248604319634127,0.974797404774513
"Lip_Pos","paired",8214,10.481,812.66943,"low score: AHexCer 41:0;O3|AHexCer (O-15:0)13:0;O2/13:0;O","AHexCer",0.860405881395101,-0.21691070839865,0.000281007549857125,0.00248834221685077,0.770420565421988
"Lip_Pos","paired",8792,13.972,837.73682,"TG O-50:3|TG O-18:1_16:1_16:1","EtherTG",0.66693565406285,-0.584380517948983,0.000287965565717256,0.00253161094465098,1.16288058867024
"Lip_Pos","paired",7152,9.431,770.6037,"PC O-36:3|PC O-18:0_18:3","EtherPC",0.814721947141593,-0.295620322567853,0.00028930047584691,0.0025342306916482,0.978031159419359
"Lip_Pos","paired",2415,8.771,431.38785,"low score: DMEDFA 24:4","DMEDFA",0.778925544056595,-0.360442664359148,0.000294493688642012,0.00257050919657528,1.1725556580555
"Lip_Pos","paired",3009,6.24,485.35797,"low score: NAGlySer 21:1;O","NAGlySer",0.671695521053973,-0.57412068600661,0.000297557911250841,0.00257883523084062,1.50920605647003
"Lip_Pos","paired",8151,9.258,810.59607,"PC 38:4|PC 18:1_20:3","PC",1.18336004475206,0.242889089526926,0.00030260299967794,0.00260409060286227,1.42841514100036
"Lip_Pos","paired",7726,10.201,792.58899,"PC O-38:6","EtherPC",0.677656952698166,-0.561372965904415,0.00030815558348843,0.00264256928437095,1.50256514764504
"Lip_Pos","paired",10126,13.983,900.79388,"TG 54:4|TG 18:1_18:1_18:2","TG",0.735614861739663,-0.442977467854313,0.000310574117266837,0.00265399700209843,1.42946606027588
"Lip_Pos","paired",6770,8.456,754.53876,"PC 34:4|PC 14:0_20:4","PC",1.35557461568407,0.438904526465681,0.00032452546135397,0.00274442985311108,1.50413018749298
"Lip_Pos","paired",9136,10.348,852.57422,"low score: PS 39:2","PS",0.720050502301225,-0.473829998242975,0.00032354687561818,0.00274442985311108,1.22132183419283
"Lip_Pos","paired",8735,11.542,835.66791,"low score: SM 42:2;O2","SM",0.708417530031183,-0.497328182379494,0.000327899053315689,0.00276339753897774,1.29859253046468
"Lip_Pos","paired",8904,12.992,841.71558,"SM 44:2;O2","SM",0.790362770605247,-0.339413103339474,0.000330346744516682,0.00277445856906794,1.00686808388054
"Lip_Pos","paired",9423,9.045,867.53833,"no MS2: LPI 38:7","LPI",0.746244941287649,-0.422278848347721,0.000334099283141309,0.00278682132422307,1.15929401590772
"Lip_Pos","paired",7039,9.286,765.565,"no MS2: BA 24:1;O3;T/18:1","TLCAE",0.775123733624321,-0.367501467548742,0.000336565055476214,0.00279784012103356,1.21151344991075
"Lip_Pos","paired",12927,8.768,1406.14307,"RIKEN P-VS1 ID-19792 from Mouse_AdrenalGlands_fads2KO_N_Ctr","Unknown",0.667637297496206,-0.582863541909783,0.000341702734794309,0.00283092028419421,1.27400272700012
"Lip_Pos","paired",7766,9.084,794.06451,"no MS2: RIKEN P-VS1 ID-11026 from Mouse_BAT_fads2KO_N_Ctr","Unknown",0.905014991605385,-0.143986404199136,0.000349585555307996,0.00287966313136275,0.925188072775664
"Lip_Pos","paired",7851,9.512,798.54211,"PC O-39:10|PC O-20:5_19:5","EtherPC",0.876982177282615,-0.189380571495875,0.000349942696405375,0.00287966313136275,0.688663862255982
"Lip_Pos","paired",7155,10.2,770.60571,"PC O-36:3|PC O-15:2_21:1","EtherPC",0.809552007824625,-0.304804328725783,0.000351533282361882,0.00288304477212228,0.935468593641275
"Lip_Pos","paired",8489,11.451,824.6532,"PC O-40:4|PC O-19:0_21:4","EtherPC",0.699100973599801,-0.516427250744339,0.000377225199923331,0.00307602662735422,1.3416651697267
"Lip_Pos","paired",13375,8.994,1630.10449,"RIKEN P-VS1 ID-21218 from Mouse_Kidney_fads2KO_N_Ctr","Unknown",0.823916994481209,-0.279429094471968,0.000377581009904364,0.00307602662735422,0.779224741027713
"Lip_Pos","paired",7555,9.084,786.59326,"PC 36:2|PC 18:1_18:1","PC",0.720555616225355,-0.472818305492378,0.000379422784205429,0.00308076174285072,1.18587107080559
"Lip_Pos","paired",8016,9.608,805.62018,"no MS2: SM 42:6;O2|SM 27:2;O2/15:4","SM",0.735483544755365,-0.443235030994478,0.000387076310263117,0.00312216007354145,1.25584096005324
"Lip_Pos","paired",3937,8.007,566.45361,"LPC O-22:0","EtherLPC",0.803227703506993,-0.316119065859013,0.00040795433603159,0.00325830195183401,0.984737448171175
"Lip_Pos","paired",7723,9.735,792.55743,"PE 40:6|PE 18:0_22:6","PE",1.63975509257213,0.713480355626221,0.00042528170041925,0.00335425124118151,1.12564228822955
"Lip_Pos","paired",8061,9.197,807.57098,"RIKEN P-VS1 ID-11593 from Mouse_Muscle_WT_CTX1_Ctr","Unknown",1.38851326228026,0.473540957016017,0.000425457399658865,0.00335425124118151,1.46554988539832
"Lip_Pos","paired",7876,9.509,799.54663,"low score: BA 24:1;O3;T/21:5","TLCAE",0.779857599467525,-0.358717380268128,0.000438197607039726,0.00342615809831793,1.04435775919751
"Lip_Pos","paired",8157,9.704,810.60913,"PC 38:4|PC 18:0_20:4","PC",1.09783191039523,0.13465717947691,0.000438835226439695,0.00342615809831793,0.557852955137258
"Lip_Pos","paired",8163,9.878,810.67242,"RIKEN P-VS1 ID-11780 from Mouse_Plasma_WT_N_F1","Unknown",0.788152782181087,-0.343452773924291,0.000440185614923008,0.00342615809831793,1.13032112722856
"Lip_Pos","paired",9748,13.084,881.71851,"SM 46:4;O3","SM",0.685155431294891,-0.545496786345034,0.000447635519930339,0.00347308320860237,1.36918494375679
"Lip_Pos","paired",9123,11.455,851.66669,"SM 44:5;O3|SM 24:0;O2(FA 20:4)","ASM",0.529142117342493,-0.91827284050844,0.000455175745335127,0.00350930448453959,1.74693208294431
"Lip_Pos","paired",2006,8.545,401.34201,"no MS2: 25-hydroxycholecalciferol","Vitamin_D",0.841809000643082,-0.248435159794139,0.000463170715202144,0.00355971455331459,1.03159309517167
"Lip_Pos","paired",8008,8.665,805.55573,"RIKEN P-VS1 ID-11485 from Mouse_Brain_WT_N_F1","Unknown",0.818481184626905,-0.288978842705294,0.000479124771503045,0.00367078665063775,0.924524645255934
"Lip_Pos","paired",7309,8.752,776.58057,"RIKEN P-VS1 ID-10310 from Cell_HEK293_WT_N_Ctr","Unknown",0.861224089200384,-0.215539421360052,0.00048573204446628,0.00370977848961121,0.640780798609079
"Lip_Pos","paired",3237,6.236,504.34525,"LPE O-21:3","EtherLPE",0.804071424695382,-0.314604434929615,0.000516408370310557,0.00393178210915577,1.06536964293861
"Lip_Pos","paired",9800,13.989,883.76611,"no MS2: SM 47:2;O2|SM 17:1;O2/30:1","SM",0.716850443853506,-0.480255933305614,0.000533842130841055,0.00402688323387512,1.22571616658891
"Lip_Pos","paired",8272,11.536,814.68903,"low score: Cer 54:10;O4|Cer 19:2;O2/35:8;O2","Cer_EOS",0.798645182120386,-0.324373402359001,0.000556058913821461,0.00416873615147132,0.92142274618287
"Lip_Pos","paired",9579,13.968,874.78253,"TG 52:3|TG 16:0_18:1_18:2","TG",0.74906579497613,-0.416835650012594,0.000565094120222845,0.0042235169107787,1.44209570985871
"Lip_Pos","paired",9936,14.058,891.74213,"TG 53:4|TG 17:1_18:1_18:2","TG",0.851007130019045,-0.232756875549537,0.000574513181668304,0.00428082382926017,0.745074365886551
"Lip_Pos","paired",6325,8.773,726.56085,"low score: SE 24:2;O5/21:3","KDCAE",0.879274867808651,-0.185613861901292,0.000593349444379258,0.0043548604110839,0.882862978273038
"Lip_Pos","paired",9025,9.037,848.54071,"low score: PS 39:4","PS",0.897415668264629,-0.156151722183168,0.000589413134714538,0.0043548604110839,0.707719561930844
"Lip_Pos","paired",10864,14.217,942.8493,"Cer 62:6;O2|Cer 26:0;O2/36:6","Cer_NDS",0.826025435525484,-0.275741888131876,0.000593359256540644,0.0043548604110839,0.880436059391666
"Lip_Pos","paired",6239,9.098,719.59735,"no MS2: BA 24:1;O3;G/17:0;O","GLCAE",0.771070027844858,-0.375066204608673,0.000620509558899953,0.00448676142589196,1.02124408061293
"Lip_Pos","paired",7578,9.096,787.59662,"no MS2: NAOrn 45:11;O2|NAOrn 19:4;O(FA 26:6)","NAOrn",0.706766963391476,-0.500693489725055,0.000617452655062125,0.00448676142589196,1.21953464637118
"Lip_Pos","paired",10883,13.848,944.70026,"AHexCer 53:10;O2|AHexCer (O-20:3)17:3;O2/16:4","AHexCer",0.763116154053991,-0.390025428228968,0.00061921731362009,0.00448676142589196,1.07161898060215
"Lip_Pos","paired",9195,13.972,855.74634,"TG 50:1|TG 16:0_16:0_18:1","TG",0.827630312364028,-0.272941609311953,0.000623979011017303,0.00449853894668522,1.17466053793192
"Lip_Pos","paired",3517,6.988,530.35797,"no MS2: LPC O-20:4","EtherLPC",0.759613931525633,-0.396661729738772,0.000635334318858755,0.0045669325743847,1.26182560115948
"Lip_Pos","paired",7801,9.413,795.60968,"SM 40:5;O3","SM",0.844857480358009,-0.243220102276219,0.000649651447889894,0.00465584691257289,0.843889953833137
"Lip_Pos","paired",6610,9.419,744.5899,"PC O-34:2|PC O-16:0_18:2","EtherPC",0.830137250528198,-0.268578211094706,0.000659758416536581,0.00470101915456386,0.881263405228903
"Lip_Pos","paired",8285,9.327,815.57642,"no MS2: RIKEN P-VS1 ID-11979 from Mouse_Kidney_WT_N_F1AA","Unknown",0.781392391111779,-0.355880887687697,0.000678954388016398,0.0048086190372288,1.05229755330894
"Lip_Pos","paired",8356,9.307,818.60358,"PC O-40:7|PC O-18:1_22:6","EtherPC",0.842746182568428,-0.246829907714449,0.000680761942259069,0.0048086190372288,0.774619814231431
"Lip_Pos","paired",7910,10.212,800.61652,"PC 37:2|PC 19:0_18:2","PC",0.834661952107607,-0.260736087440463,0.000684679348771515,0.0048198514445118,0.884428073438356
"Lip_Pos","paired",10294,13.62,907.72839,"TG O-56:10|TG O-19:5_18:4_19:1","EtherTG",0.671800727402976,-0.573894737212989,0.000686296359529503,0.0048198514445118,1.41761328567602
"Lip_Pos","paired",2892,3.945,474.28223,"low score: LPC O-16:4","EtherLPC",0.597564280658265,-0.742834181126542,0.000694591256110116,0.00486412902559635,1.62389572599838
"Lip_Pos","paired",11072,13.781,960.69037,"no MS2: SQDG 43:3|SQDG 26:1_17:2","SQDG",0.708261344836847,-0.497646289199944,0.000703346627131674,0.00491136901917089,1.12430117328527
"Lip_Pos","paired",10164,10.504,902.64209,"low score: DGGA 43:7|DGGA 21:3_22:4","DGGA",0.743538462060072,-0.427520722363369,0.000734684575825021,0.00511558149092977,1.27238479009732
"Lip_Pos","paired",7747,8.773,793.54657,"low score: BA 24:1;O4;T/18:3;O","TDCAE",0.87912119894749,-0.185866020454977,0.000739221705416992,0.00513255070465662,0.915005692086986
"Lip_Pos","paired",8357,10.248,818.604,"PC O-40:7|PC O-20:2_20:5","EtherPC",0.798504608301162,-0.324627361196942,0.000746892804380525,0.00517112185242494,0.959773876438575
"Lip_Pos","paired",11217,12.996,973.65894,"RIKEN P-VS1 ID-17103 from Mouse_Plasma_ApoEKO_N_F1DHA","Unknown",0.74226500044954,-0.429993750925362,0.000773504638322746,0.00531023970803593,1.18531212723547
"Lip_Pos","paired",9622,11.681,876.68365,"PC O-44:6|PC O-24:2_20:4","EtherPC",0.629958230748558,-0.666671920702818,0.000780336823735181,0.00534213780730751,1.48650870024331
"Lip_Pos","paired",6348,8.772,728.52466,"no MS2: PC 32:3|PC 13:0_19:3","PC",3.06819081875798,1.6173882105837,0.000787930524400286,0.00537905642914609,2.82516237479833
"Lip_Pos","paired",7404,9.023,781.55682,"no MS2: RIKEN P-VS1 ID-10479 from Mouse_Plasma_WT_N_Ctr","Unknown",0.91488333081278,-0.128340317380989,0.000796222937459185,0.0054190910527896,0.700419944642772
"Lip_Pos","paired",3213,6.385,502.32489,"LPE O-21:4","EtherLPE",0.724873188021467,-0.464199468055904,0.000818410070924206,0.00554070419207412,1.33881753616735
"Lip_Pos","paired",2951,6.3,480.31119,"LPC 15:1/0:0","LPC",0.741039358634056,-0.432377924828312,0.00082503745052461,0.00557014234553079,1.19496339029407
"Lip_Pos","paired",9511,8.662,872.54089,"low score: PI 36:6","PI",0.837804877895148,-0.2553138109519,0.000833623419905771,0.00561260506404877,0.854659748460035
"Lip_Pos","paired",6342,8.514,727.57605,"SM 36:3;O2|SM 18:1;O2/18:2","SM",0.851715822859687,-0.231555943003208,0.000838110151007909,0.00562731101391025,0.813692808651836
"Lip_Pos","paired",10271,14.207,906.76343,"RIKEN P-VS1 ID-15415 from Mouse_Muscle_WT_CTX14_Ctr","Unknown",0.866417636073479,-0.206865485347407,0.000860046534865902,0.0057273943629762,0.751580161432644
"Lip_Pos","paired",7932,8.39,802.53485,"PC 38:8|PC 19:4_19:4","PC",0.678467585645533,-0.55964820355498,0.000880128171062492,0.00582935840129195,1.31333043763732
"Lip_Pos","paired",5094,8.882,645.48706,"no MS2: SL 35:3;O2|SL 19:3;O/16:0;O","SL",0.800892827081135,-0.320318896177641,0.000885971938781892,0.00584547642479175,0.946609431470929
"Lip_Pos","paired",8186,10.485,811.66876,"SM 42:3;O2|SM 18:1;O2/24:2","SM",0.882631062561075,-0.180117573707339,0.000892128766958807,0.00584547642479175,0.678456308805235
"Lip_Pos","paired",10025,9.114,896.54132,"no MS2: PS 43:8","PS",0.759317611334205,-0.397224624989875,0.000890464858728447,0.00584547642479175,0.978095531206042
"Lip_Pos","paired",11219,14.228,973.74854,"no MS2: RIKEN P-VS1 ID-17108 from Mouse_Adipose_WT_N_F1AA","Unknown",0.724283550382169,-0.465373485085998,0.000889524889675922,0.00584547642479175,1.22936703766014
"Lip_Pos","paired",10788,7.61,937.58118,"low score: PI 40:4","PI",0.78401032674989,-0.351055437673491,0.000894785304133387,0.00584720663984491,1.0382676827677
"Lip_Pos","paired",4733,8.663,621.48248,"no MS2: SL 33:1;O2|SL 19:1;O/14:0;O","SL",0.724218439871916,-0.465503184059072,0.000921269576177092,0.0059882522451511,1.17253703042272
"Lip_Pos","paired",8335,9.229,817.59418,"no MS2: SM 42:8;O3|SM 27:6;O2(FA 15:1)","ASM",0.679073606805848,-0.558360133939708,0.000972472337148487,0.00627103533506834,1.31461304339224
"Lip_Pos","paired",7625,10.44,788.61975,"PC 36:1|PC 18:0_18:1","PC",1.13249983486104,0.179510839900498,0.00098058228660717,0.00630669239070506,0.701049579546079
"Lip_Pos","paired",2193,3.942,415.21158,"LPG 11:0","LPG",0.613833808577795,-0.7040799865149,0.000986701271905924,0.00631282175009968,1.49466008658842
"Lip_Pos","paired",4783,9.763,625.51831,"no MS2: DMEDFAHFA 36:7;O2|DMEDFAHFA 22:5/14:1;O","DMEDFAHFA",0.827816717998874,-0.272616710379895,0.00101656584086269,0.00648691100540058,1.10825763536941
"Lip_Pos","paired",10121,13.667,900.71448,"RIKEN P-VS1 ID-15200 from Mouse_Muscle_WT_N_F1DHA","Unknown",0.678106752721122,-0.560415683623255,0.00103247078169801,0.00655990210158431,1.23199626605742
"Lip_Pos","paired",4844,9.212,629.55011,"low score: DMEDFAHFA 36:5;O2|DMEDFAHFA 20:4/16:0;O","DMEDFAHFA",1.28320875868884,0.35975589421987,0.00103821183364122,0.00657354850108585,1.6119668476125
"Lip_Pos","paired",5053,8.349,642.42175,"no MS2: SL 38:9;O|SL 16:3;O/22:6","SL",0.691225159822915,-0.532772363943939,0.0010666749415439,0.0067189524668384,1.37466164054854
"Lip_Pos","paired",8264,9.329,814.57312,"PC O-40:9|PC O-18:3_22:6","EtherPC",0.806235461407127,-0.310726854899709,0.00110097138347911,0.0069171569697248,0.934612480751333
"Lip_Pos","paired",1594,8.549,367.33798,"no MS2: ST 27:2;O","ST",0.804110114035902,-0.314535018737015,0.00111518645621956,0.00697062838619081,1.14098184630652
"Lip_Pos","paired",12101,9,1157.34583,"no MS2: RIKEN P-VS1 ID-18586 from Mouse_Lung_WT_N_F1DHA","Unknown",0.681482400139774,-0.553251696197215,0.0011262657528235,0.00702192219362409,1.14972129635499
"Lip_Pos","paired",9725,13.08,880.71564,"PC O-44:4|PC O-24:1_20:3","EtherPC",0.647805656906719,-0.626367028489927,0.00113659966835981,0.00706831956608495,1.47519100143434
"Lip_Pos","paired",10205,13.809,903.7348,"no MS2: BA 24:1;O3;T/28:2","TLCAE",0.699267292069694,-0.516084069568471,0.00117196724677383,0.00726976637338893,1.26235044943842
"Lip_Pos","paired",9875,14.433,887.79858,"no MS2: RIKEN P-VS1 ID-14766 from Mouse_Aorta_ApoEKO_N_F1EPA","Unknown",0.718286970511381,-0.477367749140337,0.00118323461365233,0.0073210769513071,1.0995110549733
"Lip_Pos","paired",10506,8.556,920.54071,"low score: PS 45:10","PS",0.779030414541225,-0.360248440475598,0.00123265378173017,0.00760759051148622,1.0236905929761
"Lip_Pos","paired",9213,9.329,856.54327,"low score: LPI 36:7","LPI",0.423592703052488,-1.23925035768332,0.00127195148635325,0.00773295878767996,2.18043328168543
"Lip_Pos","paired",8314,9.233,816.58917,"PC O-40:8|PC O-28:7_12:1","EtherPC",0.717808961203701,-0.478328160862043,0.00128231475122776,0.00777661849131671,1.19575081241012
"Lip_Pos","paired",8158,9.253,810.65955,"RIKEN P-VS1 ID-11780 from Mouse_Plasma_WT_N_F1","Unknown",2.15929117398255,1.11055779960703,0.00130134623478599,0.00787250048964597,2.56746270422693
"Lip_Pos","paired",10713,14.433,931.85205,"low score: SL 55:0;O2|SL 19:0;O/36:0;O","SL",0.712804080069339,-0.488422500060418,0.00130564301030994,0.00787899140048765,1.24582199628702
"Lip_Pos","paired",8757,9.796,836.61639,"PC 40:5|PC 18:0_22:5","PC",1.24578884503715,0.317059559507083,0.0013315872296899,0.00797646860137776,0.977658181606422
"Lip_Pos","paired",13049,9.017,1518.13916,"no MS2: RIKEN P-VS1 ID-20343 from Mouse_AdrenalGlands_fads2KO_N_Ctr","Unknown",0.782194616628271,-0.354400487978385,0.00137610089772296,0.00822295988761594,0.938216725583213
"Lip_Pos","paired",2880,8.006,472.37375,"no MS2: TG 23:1|TG 5:0_10:0_8:1","TG",0.817248097517884,-0.291153981358827,0.0013923878789799,0.00829999018591918,1.02960743676833
"Lip_Pos","paired",7775,9.413,794.60608,"PC O-38:5|PC O-18:0_20:5","EtherPC",0.869199769013665,-0.202240303758508,0.0014043567570334,0.0083509681610453,0.735718302198707
"Lip_Pos","paired",9137,10.281,852.57422,"low score: PS 39:2","PS",0.580194544335357,-0.785391365186218,0.00143628185151748,0.00852007972113769,1.66666932047503
"Lip_Pos","paired",7651,10.44,789.62085,"RIKEN P-VS1 ID-10827 from Mouse_Muscle_WT_CTX1_Ctr","Unknown",1.13191209734989,0.178761924917609,0.00145615388243394,0.00861704621953644,0.680897452256231
"Lip_Pos","paired",3518,6.504,530.35907,"LPC O-20:4","EtherLPC",0.738935845734769,-0.436478979579521,0.00146332062757813,0.00863115489356032,1.29347819997312
"Lip_Pos","paired",7405,8.389,781.55682,"RIKEN P-VS1 ID-10479 from Mouse_Plasma_WT_N_Ctr","Unknown",0.651893578747609,-0.6172916303459,0.00146560117873467,0.00863115489356032,1.44810931017875
"Lip_Pos","paired",6607,9.927,744.57568,"PC O-34:2|PC O-16:1_18:1","EtherPC",0.892212258448424,-0.164541124895962,0.00147666431772119,0.0086434694899369,0.692433680268806
"Lip_Pos","paired",6996,9.019,763.59772,"low score: NAOrn 43:9;O2|NAOrn 24:6;O(FA 19:2)","NAOrn",0.81318191695373,-0.298349961125332,0.00147830206497284,0.0086434694899369,0.978989549255229
"Lip_Pos","paired",7230,10.304,772.62091,"PC O-36:2|PC O-18:1_18:1","EtherPC",0.786757992617294,-0.3460081650551,0.00149185873722304,0.00870191588012676,1.0328116255796
"Lip_Pos","paired",9752,14.166,881.75159,"TG 52:2|TG 18:0_16:1_18:1","TG",0.890702305319853,-0.166984766846785,0.00152577079295546,0.0088574437481785,0.728261932638166
"Lip_Pos","paired",7811,8.766,796.50787,"no MS2: PS 37:5|PS 11:0_26:5","PS",1.46104507318318,0.54700068591335,0.0015788913608742,0.00910096812730315,1.6830909523545
"Lip_Pos","paired",8126,9.904,809.6543,"SM 42:4;O2|SM 18:1;O2/24:3","SM",0.731938701576047,-0.450205264185795,0.00157881049301899,0.00910096812730315,1.11569852044719
